index,word,count,vec_len,cos_avg
5071,assumed,84379,1.1609918,0.3732018
4097,ray,84362,1.2085562,0.31071824
6042,qualifying,84317,1.2841371,0.37846226
5123,protected,84278,1.1684479,0.37726098
5739,subjects,84262,1.2485465,0.3628944
5560,roughly,84196,1.1657724,0.38297766
5468,measure,84084,1.3242431,0.32851565
5406,frederick,84046,1.11051,0.39445564
3357,step,84018,1.173659,0.27869004
5626,detroit,83994,1.1206257,0.390963
4489,difference,83948,1.2389944,0.33116925
5729,severe,83786,1.0431827,0.40591
5662,equivalent,83781,1.292775,0.33596864
4874,object,83759,1.2219924,0.34043112
5095,saturday,83745,1.1575557,0.3867214
4914,admitted,83730,1.2121027,0.3689407
5821,marketing,83671,1.1224236,0.3983457
5421,translated,83616,1.2896295,0.37611318
5984,puerto,83615,1.3986713,0.3910106
5854,restored,83593,1.1697172,0.39544275
4418,circle,83555,1.167816,0.29630044
5966,differences,83535,1.2350637,0.39964134
6479,competitions,83431,1.1596051,0.41999525
6043,policies,83429,1.1511711,0.43667054
5170,philip,83423,1.0945975,0.3911404
5465,kings,83414,1.2196915,0.36793926
6022,significantly,83381,1.0696344,0.43392476
5508,arrival,83373,1.1682811,0.38121477
4190,leg,83347,1.2133673,0.29972175
6000,peninsula,83345,1.2300098,0.37617692
5271,sell,83310,1.242473,0.37912956
4335,relief,83303,1.2476113,0.28112304
5888,comics,83200,1.1691561,0.3638995
4167,brain,83087,1.1098686,0.31500912
4641,heads,83047,1.2359664,0.33024773
4400,wave,82974,1.2414562,0.29602268
5969,ukrainian,82969,1.175006,0.42103088
5281,experienced,82922,1.1102197,0.36577174
5651,returns,82879,1.1897006,0.3851518
4847,respect,82878,1.2282417,0.33513698
5041,broad,82856,1.2016145,0.32650435
5306,dating,82822,1.2596195,0.33242244
5967,adapted,82819,1.2468529,0.38087618
5656,strategy,82743,1.1283709,0.37916386
5734,aviation,82669,1.187512,0.38608187
5919,aspects,82633,1.1327736,0.41262513
5459,separated,82614,1.1842618,0.38840267
6002,novels,82593,1.1377236,0.39492607
5858,oklahoma,82589,1.1589679,0.42362937
5348,juan,82415,1.1901456,0.40339902
5813,resolution,82377,1.236279,0.33894783
5727,daughters,82268,1.1418655,0.39495394
5733,devices,82227,1.1413485,0.41675046
5619,argentina,82224,1.1371055,0.42778194
3376,beautiful,82218,0.9579189,0.3592583
5449,translation,82196,1.217477,0.3496372
5889,actors,82151,1.1662254,0.3992431
5380,waters,82129,1.2248726,0.34281063
3336,baby,82110,1.0565343,0.2867828
3174,twenty,82070,0.99237025,0.34860018
6409,losses,82055,1.231445,0.4048915
4394,missing,82052,1.2456048,0.30471689
5816,relative,82008,1.2950122,0.34405184
5604,testing,81989,1.1239405,0.37188485
6041,alabama,81981,1.1364441,0.4301254
6139,occupation,81979,1.2342969,0.35882005
5160,lawyer,81961,1.0578736,0.40734148
5900,mississippi,81955,1.1596842,0.4044454
4755,carrying,81952,1.1602907,0.34876156
5527,storage,81926,1.1622307,0.37396476
4432,vision,81837,1.1905544,0.2968508
4699,interested,81796,1.2417816,0.3680574
6056,coalition,81726,1.2302108,0.37561905
5693,instruments,81596,1.2342119,0.38940424
4938,anthony,81594,1.0784367,0.3913015
5584,physics,81554,1.1143392,0.38880053
5418,pattern,81546,1.1184664,0.33404356
3969,soul,81506,1.1695648,0.29653814
4959,fighter,81457,1.1306032,0.37678322
3332,window,81401,1.1290672,0.3088313
6035,allied,81384,1.2216951,0.37336022
4828,christ,81378,1.2641985,0.32880396
3894,magic,81304,1.0990349,0.2787316
5132,blues,81261,1.2464119,0.34459764
5045,fired,81166,1.2429028,0.34698048
4615,princess,81147,1.1256089,0.36271298
5918,requirements,81107,1.1223688,0.41356558
5834,depending,81085,1.4136574,0.3317303
6078,practices,81080,1.1839184,0.40081492
6083,suggests,81030,1.1351027,0.41864103
2673,everything,81024,1.0387499,0.2695317
5648,acid,81008,1.3270646,0.34753582
4777,wings,80975,1.1893197,0.3254517
5203,douglas,80960,1.1252179,0.36898598
5563,meters,80914,1.2046494,0.38928762
3030,stopped,80730,1.0472802,0.3407052
6324,defeating,80641,1.2330083,0.4042057
4990,journey,80615,1.1039293,0.36083546
6502,infrastructure,80603,1.1290319,0.4208254
5994,involving,80573,1.2093686,0.39066455
5712,iraq,80490,1.1930728,0.41459328
5526,ridge,80489,1.1480165,0.35761052
5009,guide,80449,1.2245939,0.30838293
5143,anderson,80418,1.0134296,0.38277096
5645,fishing,80414,1.2041911,0.36177936
6134,schedule,80381,1.3000787,0.3356635
6028,technique,80373,1.0773765,0.39203078
5576,solution,80310,1.1821518,0.3665087
5826,partners,80298,1.1872138,0.38055825
3980,questions,80268,1.1616894,0.3531937
6407,collections,80216,1.1949065,0.3858937
5936,concerns,80192,1.1832379,0.3959273
4949,map,80168,1.2444241,0.3217659
6165,rates,80117,1.2418861,0.3832155
5731,visitors,80054,1.1556711,0.3713845
2514,feel,79945,1.0844344,0.29887858
5110,inner,79910,1.2407883,0.33469278
5706,belgium,79893,1.1438416,0.43060812
6089,markets,79852,1.2463034,0.39808512
5907,gender,79820,1.2816238,0.3615542
6111,charter,79811,1.3025657,0.3379301
5981,debate,79805,1.1829841,0.38362765
4231,moon,79778,1.1941698,0.29765877
5822,gardens,79758,1.1349069,0.39499512
4980,antonio,79756,1.1167048,0.40633434
5492,steam,79741,1.2527549,0.33585814
6084,gulf,79734,1.3790984,0.34738445
6246,formally,79716,1.1897788,0.41512862
3680,mrs,79693,1.1966013,0.33791265
6284,indigenous,79610,1.1574769,0.411157
5772,dublin,79594,1.1348884,0.40710238
4462,grey,79504,1.1115612,0.30549785
5593,childhood,79495,1.2153115,0.37369135
5448,opinion,79471,1.2564402,0.35677683
5177,mental,79464,1.2040478,0.35634312
6188,ottoman,79450,1.2718158,0.40527698
6102,socialist,79446,1.2156359,0.3997045
6123,context,79417,1.1850357,0.36879
5536,terminal,79389,1.2568884,0.3357879
5990,guitarist,79380,1.1421192,0.4338526
6048,authors,79368,1.2031717,0.41871026
8762,honours,79361,1.4377463,0.37646586
3422,watch,79327,1.1798362,0.25097287
5742,swimming,79294,1.185327,0.38334766
4205,adam,79247,1.0640632,0.31273288
5765,harvard,79124,1.096108,0.40722615
4810,prepared,79115,1.1629863,0.3425743
5318,brick,79111,1.1246754,0.34283313
5297,allen,79001,1.1045532,0.37160647
6210,definition,78946,1.2118204,0.36849815
5800,soil,78835,1.2206202,0.34625933
6367,criticized,78825,1.2079431,0.44594252
6177,components,78820,1.0654831,0.43990386
5719,continuing,78817,1.2037222,0.3790782
5903,parallel,78737,1.2827387,0.3288735
6223,flows,78719,1.2221377,0.39236376
6110,replacement,78716,1.2652769,0.3541595
6138,forests,78709,1.1716945,0.41296166
4370,stayed,78705,1.0977136,0.37126747
5766,ceo,78704,1.1638318,0.39554054
6219,classified,78666,1.2710042,0.35593155
4830,da,78607,1.1959288,0.3206829
5215,clark,78603,1.079373,0.36933476
6332,successor,78597,1.2591493,0.38459933
4562,bear,78592,1.2367551,0.29110476
4770,pool,78548,1.1853786,0.30901858
4853,frame,78535,1.1967009,0.31122887
6325,coverage,78533,1.2089028,0.36718524
5266,covering,78520,1.1611452,0.35225654
6088,industries,78508,1.1640066,0.40605623
5146,gordon,78490,1.0628728,0.37637916
4951,tank,78474,1.2069739,0.30904323
5631,miami,78445,1.1429323,0.39810136
5367,lincoln,78352,1.1313361,0.35414943
4981,papers,78349,1.1274642,0.35521632
5741,temporary,78303,1.1814797,0.37636352
4511,wine,78302,1.1113442,0.3122592
6459,characteristics,78243,1.1778862,0.4252103
2425,tell,78241,1.0796696,0.27816376
5756,honorary,78169,1.2890053,0.37424642
5370,shore,78129,1.2168351,0.34346092
5412,arranged,78081,1.2074578,0.36920553
6142,brazilian,78062,1.1335765,0.41049388
4982,grow,78048,1.1455716,0.36745805
5871,satellite,78019,1.2232186,0.34597355
6104,monument,77995,1.1708771,0.36562106
6372,legislature,77953,1.2248799,0.395244
5208,sisters,77944,1.1287416,0.36434567
6008,tamil,77899,1.2935287,0.40339246
3904,none,77877,1.2639474,0.3124269
4531,finding,77855,1.1482819,0.353944
5971,corporate,77779,1.1138983,0.37405613
5842,denmark,77653,1.1650372,0.43342453
4315,der,77607,1.2500675,0.35480654
5676,ensure,77599,1.2067145,0.42099267
6125,networks,77580,1.1667558,0.4281451
5637,gay,77498,1.2311417,0.346086
5081,threat,77482,1.2004586,0.34982702
5942,requires,77432,1.1788363,0.42232573
4776,anne,77417,1.1662395,0.3494918
5214,capable,77403,1.2684016,0.37197956
5799,linked,77399,1.1987283,0.3774498
5378,offering,77389,1.2013757,0.3436278
5945,cavalry,77387,1.1419896,0.38438228
3670,expression,77385,1.1272106,0.3258886
6192,boundary,77375,1.2716193,0.36199555
4471,message,77322,1.1025172,0.3286757
6117,connecticut,77287,1.1539973,0.437384
5852,tests,77261,1.1852688,0.385225
5681,occasionally,77256,1.1332313,0.39705056
6037,appearing,77217,1.1686137,0.3939548
4098,max,77141,1.0418539,0.28844887
6328,parks,77125,1.2495033,0.37270412
5849,commissioner,77091,1.202292,0.39372653
6308,revival,77077,1.213642,0.3651808
5896,script,77061,1.1634605,0.34419784
5548,montreal,77040,1.150562,0.4151395
5408,eleven,76981,1.0803508,0.39234957
5522,tokyo,76891,1.1873709,0.40353808
3959,dream,76842,1.167296,0.2934092
6168,whereas,76815,1.1825168,0.37970704
5891,reputation,76796,1.2050987,0.37910393
5343,rescue,76765,1.1588562,0.35640168
6244,orthodox,76758,1.2681594,0.37026846
6013,instance,76666,1.2386062,0.36031008
4754,patrick,76654,1.0785962,0.3752051
3712,sky,76568,1.1299655,0.28321958
5070,alan,76562,1.1656375,0.38161564
5377,constant,76498,1.2346886,0.3258694
6418,restoration,76483,1.1726141,0.38308504
6515,operational,76479,1.1446624,0.41723576
6232,critic,76422,1.2474244,0.3867586
4799,wooden,76421,1.0729773,0.37279427
5787,limit,76371,1.2659051,0.35213453
2908,gone,76366,1.1141827,0.28870332
6184,hosts,76320,1.2057601,0.39355505
6383,influential,76268,1.1330466,0.42025286
7225,voivodeship,76265,1.5709985,0.39134306
5474,salt,76262,1.2598401,0.32380688
3283,ago,76252,1.2436821,0.31124595
6062,couples,76224,1.2968483,0.39683563
2518,thing,76210,1.0843822,0.26018795
5628,branches,76210,1.2015829,0.37345088
5830,cable,76142,1.2353649,0.33367002
5911,laboratory,76120,1.1558897,0.39660364
6005,metro,76119,1.2384837,0.34267423
5924,ukraine,75981,1.198945,0.42648232
6196,considerable,75968,1.0306692,0.4444086
5928,edinburgh,75968,1.1291105,0.4222606
5399,somewhat,75941,1.0596414,0.39208695
6107,employment,75884,1.1556555,0.38709414
5738,entering,75882,1.1866374,0.37276283
5783,element,75855,1.2064854,0.34675324
5988,cinema,75825,1.1935396,0.36695203
5333,raise,75801,1.2259856,0.35301605
5815,adding,75792,1.2445099,0.40083376
5310,user,75786,1.1934581,0.36349976
5943,solar,75737,1.2789456,0.35534212
6115,accounts,75723,1.2294321,0.387767
5964,eighth,75700,1.0959749,0.44370583
5961,poem,75661,1.1217148,0.40616754
5443,vs,75655,1.3827947,0.36708328
10328,listing,75633,1.3482164,0.39674792
6143,strategic,75516,1.2109975,0.38698062
7321,origins,75496,1.1947609,0.39756334
6665,medals,75440,1.253796,0.3990529
5865,atlanta,75422,1.1467457,0.41033906
6233,increasingly,75419,1.2291548,0.41357958
6245,depression,75383,1.2622933,0.37248653
5895,prisoners,75343,1.1484355,0.39974532
5873,visiting,75304,1.2040251,0.36726695
6334,celebrated,75232,1.1875182,0.39638498
4867,narrow,75219,1.1296532,0.36624134
5372,proper,75189,1.2402096,0.30950043
6001,adults,75151,1.2019143,0.38923264
6194,processes,75090,1.1884263,0.4167886
4121,huge,75080,1.0270268,0.35790867
6401,centers,75057,1.2257359,0.41066086
5561,threatened,74998,1.3074838,0.38096458
5694,victims,74985,1.2126238,0.39393717
6689,decline,74963,1.200432,0.39459816
6208,revolutionary,74958,1.2233664,0.3964137
6161,austrian,74903,1.1628845,0.424982
6010,meets,74877,1.2722845,0.3794972
7748,coaching,74848,1.3254147,0.38585916
6044,cleveland,74841,1.1775285,0.40699527
5915,rapid,74787,1.2078891,0.3605135
6349,initiative,74771,1.1617564,0.37202427
6202,trading,74705,1.2550229,0.36405784
3328,walk,74651,1.066815,0.28512627
4774,planet,74492,1.193429,0.3385581
5921,amongst,74425,1.3069338,0.37714562
6604,annually,74415,1.3236609,0.40260887
6601,peaked,74384,1.3517787,0.3867223
6549,architectural,74378,1.171792,0.4145109
6329,franchise,74277,1.2585825,0.35037833
4907,dan,74277,1.2019165,0.3238927
5716,forming,74209,1.1733856,0.38631862
6399,newspapers,74125,1.1479465,0.41298693
5785,rice,74097,1.1466055,0.35231608
6059,ambassador,74064,1.2654476,0.38289553
4575,ryan,73999,0.98718476,0.3568395
5841,jobs,73937,1.2635386,0.36946684
6124,welsh,73888,1.1806273,0.38777795
6162,achieve,73831,1.1484737,0.44039616
4803,rising,73791,1.1862057,0.32362336
5978,portugal,73777,1.1342617,0.4326628
5952,charity,73771,1.2050424,0.33127683
6430,declined,73703,1.2279574,0.39379755
5234,tunnel,73691,1.13194,0.35475463
4372,en,73641,1.203997,0.2934696
5509,concrete,73607,1.1536752,0.3584941
3561,filled,73601,1.1290095,0.33689559
4901,kevin,73580,1.0621643,0.38741955
5884,domain,73561,1.2932794,0.33527777
4388,eric,73550,1.0598632,0.35990834
5329,cards,73548,1.219109,0.3614669
6004,vienna,73503,1.1373004,0.43526095
5970,surgery,73497,1.2210983,0.37275425
6577,participation,73467,1.173139,0.41060627
6500,territories,73436,1.2409453,0.4005393
4950,camera,73336,1.1912092,0.32768708
6118,strongly,73309,1.1540552,0.39978838
6495,credits,73262,1.4243324,0.34988254
6378,proposal,73255,1.0782251,0.40435603
5770,benefit,73224,1.2863454,0.34644136
4964,fixed,73206,1.20138,0.3232375
6098,appointment,73147,1.2074914,0.37610886
4946,plane,73114,1.1724331,0.32128245
5304,universe,73079,1.1892477,0.3457591
5136,consider,73068,1.1708512,0.37317935
6991,themes,73065,1.178649,0.41826013
6637,competing,73007,1.2214777,0.3952723
5722,legend,73002,1.2177515,0.33298331
4698,anna,72958,1.1342031,0.33654988
6032,maintenance,72942,1.1826835,0.3796761
6419,replacing,72923,1.3081461,0.4011765
5746,audio,72886,1.2145888,0.35519487
5623,lawrence,72873,1.1313416,0.3907297
5079,tied,72868,1.2140182,0.34239492
4206,tall,72774,1.135295,0.3285664
5405,moore,72748,1.1106585,0.37554738
4553,learn,72713,1.1540948,0.37615374
2505,anything,72712,1.0771492,0.27308866
6405,surviving,72710,1.2246695,0.37319985
5094,helping,72709,1.2117074,0.350548
5026,bringing,72658,1.1648338,0.40379268
4445,neither,72650,1.3451887,0.31688452
6220,liverpool,72643,1.140232,0.43393022
7836,honors,72607,1.3119599,0.37477466
6431,versus,72573,1.3409524,0.37350005
6361,filmed,72545,1.1788379,0.3943891
6563,cited,72542,1.2523085,0.39429882
6403,basin,72542,1.196364,0.36149928
6310,modified,72513,1.1351566,0.4062432
2606,hair,72492,1.1068004,0.2785598
6075,frequency,72478,1.2160513,0.37236932
5129,surrounded,72465,1.2254425,0.38388428
6470,vessels,72405,1.1780674,0.42515022
6624,involvement,72386,1.1523856,0.41690686
2677,mouth,72366,1.123312,0.29404175
4541,explained,72273,1.1187602,0.3949375
6543,constitutional,72220,1.2228013,0.40697324
3713,speak,72210,1.1077626,0.3324263
5278,changing,72184,1.1756569,0.35892242
5917,tribe,72167,1.1836923,0.36052093
5957,landscape,72162,1.1477922,0.36528638
6503,completion,72116,1.2242622,0.40204677
6052,dated,72087,1.3721834,0.3493155
4796,gate,72060,1.1124324,0.3234818
5549,mode,71914,1.2274888,0.3236257
6027,malaysia,71897,1.1771157,0.42072958
6103,abbey,71896,1.2208302,0.36761263
7201,lists,71879,1.264934,0.39660525
4961,grown,71878,1.2459426,0.34492418
5691,movies,71877,1.1366822,0.40021965
6204,conduct,71851,1.2753408,0.35535607
4470,uncle,71847,1.0978723,0.35038704
5839,existed,71842,1.2120361,0.39293373
3647,safe,71832,1.1815212,0.27371746
5906,tools,71830,1.1193926,0.38943607
6076,springs,71828,1.2014513,0.35810164
5920,suicide,71814,1.281235,0.35795942
6800,graduating,71753,1.3192884,0.41247946
6222,baltimore,71710,1.141602,0.42620975
5606,hundreds,71707,1.2159784,0.381339
5862,seattle,71700,1.1026641,0.4228405
5750,movements,71689,1.1907786,0.39793855
4930,struck,71662,1.2658283,0.3409492
3606,truth,71657,1.1279994,0.30764243
2849,arm,71599,1.0941185,0.25284824
7695,doubles,71587,1.3358953,0.37001562
5554,vocal,71554,1.2439939,0.37014958
5972,masters,71429,1.222429,0.332523
4642,cm,71414,1.231806,0.35701835
5074,roger,71403,1.1226037,0.35917938
6475,advertising,71359,1.1672562,0.38719508
3733,easy,71335,1.1207207,0.30884007
5992,electrical,71316,1.1250678,0.39514214
6667,colleges,71280,1.2422731,0.4202461
6388,experimental,71278,1.1695403,0.39309728
5470,fan,71238,1.298055,0.2857999
6225,honour,71227,1.3255633,0.34889978
3096,skin,71227,1.0551908,0.2882231
5614,mounted,71219,1.2943223,0.36007494
5545,margaret,71154,1.1277995,0.40725628
6408,monastery,71131,1.1266735,0.42043164
3047,happened,71115,1.1668893,0.3318961
6608,signing,71027,1.3329867,0.37132445
5059,drawing,70995,1.1978232,0.32498425
6416,missions,70979,1.207662,0.3941706
6377,integrated,70950,1.194521,0.40993452
5702,studying,70918,1.1323278,0.40500757
5464,ranking,70897,1.2874333,0.3603121
6465,summit,70886,1.2198542,0.3580435
5450,manner,70867,1.2037706,0.3414022
5882,speaker,70820,1.2764425,0.34377643
6597,lakes,70797,1.2038177,0.39904335
5622,li,70774,1.260383,0.3423342
5869,las,70734,1.4700755,0.37712687
5588,hungarian,70668,1.1565233,0.41049972
6642,occasions,70660,1.3110706,0.38415682
5232,walker,70638,1.0555806,0.33776158
5848,talent,70632,1.1351659,0.3422583
5493,edited,70619,1.2541823,0.40323758
6406,filed,70591,1.2910393,0.39446846
5859,designer,70581,1.1688567,0.39811966
6322,experiences,70559,1.1976633,0.41382557
7061,gmina,70537,1.6274658,0.34913585
6630,representation,70489,1.228032,0.38590354
4593,apparently,70484,1.0129383,0.36543426
6241,rounds,70380,1.2478367,0.35614187
5294,massive,70282,1.0429949,0.3951576
5194,horses,70241,1.1071068,0.38426337
6239,indonesia,70213,1.2044625,0.4137093
5393,indicated,70202,1.188355,0.38796276
6278,pittsburgh,70175,1.1384379,0.44069263
5878,poems,70150,1.1463857,0.41953775
6488,nomination,70061,1.2945755,0.39877734
6813,tourism,70052,1.2048597,0.39449158
6206,illegal,70040,1.1957663,0.40734997
6295,meetings,70025,1.1354504,0.41328877
5747,bush,69981,1.2878442,0.32409155
5789,makeup,69971,1.31504,0.37348235
6678,elevation,69942,1.3048383,0.35928032
6555,progressive,69919,1.1956552,0.3860112
5851,secure,69846,1.1790209,0.38628015
